"","id_spotify","artists","name","release_date","year","acousticness","danceability","speechiness","tempo","valence","energy","instrumentalness","liveness","loudness","duration_ms","popularity","key","mode","explicit","top_500"
"2204",19527,"['Queen']","My Fairy King","1973-02-05",1973,0.503,0.352,0.0368,101.235,0.267,0.529,6.96e-05,0.166,-9.972,246440,25,2,0,0,FALSE
"2205",83660,"['Weather Report']","A Remark You Made","1977-03-01",1977,0.642,0.503,0.0291,104.731,0.142,0.173,0.131,0.0567,-15.241,410533,43,8,1,0,FALSE
"2206",15684,"['Souls Of Mischief']","Let 'Em Know","1993-02-13",1993,0.00761,0.67,0.373,100.877,0.636,0.631,1.91e-05,0.0892,-10.558,255293,39,10,0,1,FALSE
"2207",46397,"['Lata Mangeshkar']","Main Loot Gai Duniyawalo","1955-01-01",1955,0.995,0.286,0.0418,69.84,0.327,0.039,0.925,0.121,-20.064,191508,0,4,1,0,FALSE
"2208",102496,"['Joan Sebastian']","Mayra","1991-12-19",1991,0.615,0.743,0.13,95.122,0.824,0.631,0,0.355,-8.058,167770,42,5,1,0,FALSE
"2209",59079,"['Carole King']","Bitter With The Sweet","1968",1968,0.807,0.691,0.0576,99.032,0.69,0.43,0.000508,0.115,-13.252,148040,57,8,1,0,FALSE
"2210",57248,"['Erik Satie', 'Francis Poulenc']","Croquis et agaceries d'un gros bonhomme en bois: III. Españaña","1949",1949,0.995,0.37,0.0763,204.082,0.476,0.245,0.945,0.111,-20.333,82147,18,0,1,0,FALSE
"2211",5654,"['La Arrolladora Banda El Limón De Rene Camacho']","De Ti Exclusivo","2007-01-01",2007,0.704,0.665,0.0412,124.996,0.786,0.463,1.53e-05,0.104,-7.068,196360,44,7,1,0,FALSE
"2212",54743,"['Meat Puppets']","What to Do","1984",1984,0.405,0.533,0.0913,119.373,0.734,0.597,0.000149,0.177,-9.37,155267,20,9,1,0,FALSE
"2213",33294,"['Eros Ramazzotti', 'Luca Bignardi']","Se bastasse una canzone","1997-10-22",1997,0.206,0.489,0.0291,172.186,0.238,0.56,3.19e-06,0.193,-7.386,323867,57,0,1,0,FALSE
"2214",68844,"['Akon']","Locked Up","2006-01-01",2006,0.0255,0.828,0.0941,89.973,0.407,0.58,0,0.103,-4.395,235067,58,7,1,1,FALSE
"2215",110021,"['Meena Kapoor']","Sakhi Mohe Nind Na Aaye","1948-12-31",1948,0.994,0.565,0.0878,127.193,0.504,0.116,0.000936,0.105,-10.252,208255,0,4,0,0,FALSE
"2216",74751,"['Ciara']","Like a Boy","2006",2006,0.267,0.701,0.145,132.035,0.425,0.724,0,0.0867,-5.751,237053,60,0,0,0,FALSE
"2217",64911,"['Jimi Hendrix']","Are You Experienced?","1967-05-12",1967,0.0277,0.403,0.118,82.812,0.455,0.763,0.00985,0.148,-6.727,255613,50,8,1,0,FALSE
"2218",13540,"[""Sergio Mendes & Brasil '77""]","País Tropical","1971",1971,0.244,0.723,0.0382,122.679,0.819,0.683,0,0.453,-6.263,169160,37,5,1,0,FALSE
"2219",91896,"['Jarabe De Palo']","Grita","2002-10-22",2002,0.0645,0.49,0.0463,200.064,0.292,0.694,6.55e-05,0.106,-7.77,212227,46,4,0,0,FALSE
"2220",41600,"['Frank Sinatra']","This Is All I Ask - Live","1965-08",1965,0.875,0.344,0.0518,137.74,0.237,0.125,1.33e-06,0.831,-18.693,228747,17,0,1,0,FALSE
"2221",5033,"['Howard Shore']","Bag End","2001",2001,0.876,0.377,0.04,104.002,0.114,0.0475,0.545,0.311,-23.78,275560,48,2,1,0,FALSE
"2222",88320,"['Johnny Hartman']","A Slow Hot Wind","1965",1965,0.809,0.621,0.0298,93.024,0.429,0.155,0.0748,0.0909,-19.774,203360,25,10,0,0,FALSE
"2223",24581,"['The Creation']","Painter Man","1966",1966,0.00731,0.354,0.0402,123.359,0.393,0.7,2.23e-06,0.147,-7.079,173800,23,11,1,0,FALSE
"2224",47754,"[""Liz Damon's Orient Express""]","1900 Yesterday","1970-01-01",1970,0.897,0.605,0.0265,101.915,0.4,0.234,0.00151,0.114,-17.226,177693,21,8,1,0,FALSE
"2225",3553,"['Los Enanitos Verdes']","Conciencia Contrareloj","1986-11-20",1986,0.14,0.609,0.05,146.66,0.89,0.902,0.000507,0.0533,-7.886,177600,37,0,0,0,FALSE
"2226",54244,"['Stevie Wonder']","Voyage To India","1979-10-30",1979,0.65,0.169,0.0511,90.779,0.079,0.268,0.0097,0.871,-19.653,389667,25,3,1,0,FALSE
"2227",54368,"['Bob James']","Sign Of The Times","1981-10-15",1981,0.0104,0.769,0.048,100.037,0.783,0.331,0.501,0.104,-17.936,338307,27,4,1,0,FALSE
"2228",35901,"['João Donato']","Forgotten Places","1965",1965,0.474,0.426,0.0311,106.05,0.558,0.23,0.0136,0.106,-18.195,131587,21,4,0,0,FALSE
"2229",102933,"['Modest Mouse']","Edit the Sad Parts","1996-08-06",1996,0.244,0.363,0.0359,154.916,0.535,0.772,0.0541,0.346,-5.309,426646,41,7,1,0,FALSE
"2230",52302,"['Billy Vaughn']","Sentimental Journey","1958-01-01",1958,0.743,0.535,0.0299,82.271,0.344,0.298,0.0584,0.0415,-7.35,145573,11,7,1,0,FALSE
"2231",16409,"['Nickel Creek']","Pastures New","2000",2000,0.682,0.377,0.0282,80.346,0.34,0.171,0.0768,0.102,-15.608,233093,38,2,1,0,FALSE
"2232",108990,"['Morcheeba']","Big Calm","1998-03-13",1998,0.0506,0.549,0.0917,150.234,0.289,0.805,0.649,0.0762,-6.779,360907,38,0,1,1,FALSE
"2233",15889,"['Fear Factory']","Demanufacture","1995",1995,4.29e-05,0.547,0.0934,96.035,0.185,0.981,0.000318,0.0737,-4.979,252853,42,1,1,0,FALSE
"2234",19847,"['Marty Robbins']","El Paso City","1976",1976,0.562,0.634,0.0654,107.527,0.431,0.534,0,0.194,-10.095,255787,25,0,1,0,FALSE
"2235",53720,"['Bob Dylan']","Highway 61 Revisited - Live at LA Forum, Inglewood, CA - February 1974","1974-06-20",1974,0.00647,0.5,0.135,126.917,0.417,0.971,2.72e-06,0.957,-6.027,266467,22,2,1,0,FALSE
"2236",68052,"['Fatboy Slim']","Right Here, Right Now","1998-01-01",1998,0.0127,0.572,0.101,124.708,0.111,0.862,0.388,0.674,-8.065,387707,52,7,1,0,FALSE
"2237",94658,"['Felt']","Destination","1971",1971,0.208,0.586,0.0331,128.611,0.696,0.384,0.443,0.239,-13.231,401334,38,2,1,0,FALSE
"2238",10903,"['Donell Jones']","You Know That I Love You","2002-06-04",2002,0.136,0.767,0.0421,96.003,0.801,0.494,0.000277,0.0603,-5.349,260067,42,6,1,0,FALSE
"2239",64215,"['The Dave Brubeck Quartet']","Kathy's Waltz","1959",1959,0.887,0.494,0.0352,94.437,0.49,0.115,0.207,0.0778,-21.84,288720,36,0,0,0,FALSE
"2240",115095,"['Norman Brown']","I Still Believe","2002",2002,0.798,0.719,0.044,79.967,0.764,0.443,0.000917,0.111,-9.742,239333,45,1,0,0,FALSE
"2241",70301,"['Harry Belafonte']","Angelina","1961-07-21",1961,0.549,0.61,0.0448,98.188,0.966,0.677,0,0.312,-8.93,234848,32,3,1,0,FALSE
"2242",98657,"['Otakar Parik', 'Ywan Kawaciuk']","Funeral March","1951-05-01",1951,0.932,0.386,0.0406,67.306,0.0956,0.477,0.939,0.213,-11.956,72488,0,8,1,0,FALSE
"2243",90823,"['Nirvana']","Something In The Way","1991-09-26",1991,0.745,0.427,0.0317,105.218,0.0668,0.201,0.263,0.109,-13.044,232147,40,8,1,0,FALSE
"2244",50281,"['Modest Mouse']","Interstate 8","1996-08-06",1996,0.00395,0.495,0.0546,100.308,0.454,0.728,0.000528,0.0676,-7.797,278293,32,7,1,0,FALSE
"2245",69235,"['Benny Goodman Sextet']","Temptation Rag","1950",1950,0.62,0.52,0.0354,127.584,0.844,0.501,0.464,0.11,-15.057,165400,9,5,0,0,FALSE
"2246",50030,"['Ted Hawkins']","Biloxi","1994-03-29",1994,0.132,0.616,0.0336,107.481,0.694,0.3,0.00646,0.113,-11.824,281077,36,6,1,0,FALSE
"2247",25335,"['Dan Fogelberg']","Song from Half Mountain","1974",1974,0.886,0.454,0.0311,114.746,0.383,0.17,0.00104,0.114,-19.346,172893,21,7,1,0,FALSE
"2248",37940,"['Warren Zevon']","The Envoy","1986-10-07",1986,0.0613,0.526,0.0269,111.527,0.744,0.705,0,0.179,-7.26,193320,25,6,0,0,FALSE
"2249",39154,"['Guster']","Two Points For Honesty","1999-09-16",1999,0.555,0.578,0.0292,147.991,0.327,0.527,0,0.108,-7.989,210467,34,2,1,0,FALSE
"2250",92724,"['Erik Satie', 'Robert Casadesus', 'Gaby Casadesus']","3 Morceaux en forme de poire, IES 38: 2. Prolongation du même","1949",1949,0.994,0.55,0.254,174.534,0.197,0.152,0.961,0.109,-21.344,49707,1,7,0,0,FALSE
"2251",95496,"['Isaac Hayes']","A Few More Kisses To Go","1979-01-01",1979,0.331,0.607,0.039,132.207,0.451,0.47,0.00357,0.106,-13.157,370907,37,5,0,0,FALSE
"2252",65620,"['Grand Funk Railroad']","The Loco-Motion - Remastered 2002","1974-03-01",1974,0.375,0.456,0.153,125.051,0.367,0.933,0,0.563,-5.212,165800,48,0,1,0,FALSE
"2253",89370,"['David Bowie']","Stay - 2016 Remaster","1976-01-23",1976,0.021,0.519,0.051,119.083,0.624,0.902,0.000742,0.294,-9.962,376907,42,2,1,0,FALSE
"2254",91403,"['Brian Culbertson']","On My Mind","1997-09-16",1997,0.819,0.621,0.0346,157.03,0.674,0.517,0.926,0.0728,-12.679,269173,46,6,0,0,FALSE
"2255",105286,"['Jim & Jesse']","Y'All Come","1960",1960,0.298,0.609,0.0307,127.861,0.926,0.534,0,0.353,-7.132,138627,13,5,1,0,FALSE
"2256",10114,"['The Temprees']","I Love You, You Love Me","1994-01-01",1994,0.854,0.482,0.0459,138.719,0.331,0.153,2.05e-05,0.0934,-16.536,241827,35,0,1,0,FALSE
"2257",95132,"['Fleetwood Mac']","Rhiannon (Will You Ever Win) - Single; 2017 Remaster","1975-07-11",1975,0.398,0.684,0.0304,129.995,0.778,0.64,0.0266,0.101,-8.942,228320,34,9,0,0,FALSE
"2258",105637,"['Muddy Waters']","My Captain","1964-04-05",1964,0.791,0.559,0.0396,94.892,0.11,0.0309,0.0101,0.109,-26.644,313493,25,4,1,0,FALSE
"2259",66491,"['George Strait']","You Look So Good In Love","1983-01-01",1983,0.49,0.651,0.0292,114.533,0.295,0.214,3.68e-06,0.1,-17.123,193560,52,9,1,0,FALSE
"2260",85165,"['R.E.M.']","The Sidewinder Sleeps Tonite","1992-10-05",1992,0.056,0.647,0.0308,123.376,0.777,0.842,3.41e-06,0.32,-6.331,249360,54,9,0,0,FALSE
"2261",57234,"['Erik Satie', 'Daniel Varsano']","Deuxième Gymnopédie","1949",1949,0.995,0.486,0.0566,74.744,0.349,0.00391,0.949,0.0669,-33.418,164267,15,2,0,0,FALSE
"2262",91308,"['E-40', 'Too $hort', 'K-Ci']","Rapper's Ball (feat. Too $hort & K-Ci)","1996-10-29",1996,0.0156,0.854,0.249,89.079,0.498,0.448,0,0.0911,-4.254,327267,44,1,1,1,FALSE
"2263",44282,"['Iris DeMent']","My Life","1993",1993,0.961,0.387,0.032,111.31,0.266,0.0946,0.00173,0.0929,-11.935,209893,36,10,1,0,FALSE
"2264",36824,"['Curtis Mayfield']","Love to the People","1975",1975,0.526,0.817,0.0683,79.443,0.933,0.692,0.0204,0.0329,-9.004,245160,21,8,0,0,FALSE
"2265",74114,"['Carl Thomas']","I Wish","2000-04-18",2000,0.0593,0.736,0.0337,89.824,0.224,0.666,3.82e-05,0.107,-4.929,226760,53,1,1,0,FALSE
"2266",25556,"['Black Sabbath']","The Wizard - 2014 Remaster","1976-02-03",1976,0.0335,0.394,0.111,100.646,0.361,0.682,0.000231,0.307,-11.972,262747,23,9,1,0,FALSE
"2267",7964,"['Grover Washington, Jr.']","Inner City Blues (Make Me Wanna Holler)","1972-01-01",1972,0.0797,0.638,0.0594,100.428,0.809,0.585,0.229,0.0293,-10.594,432627,32,10,0,0,FALSE
"2268",8592,"['The Aggrovators']","Rocker's Almighty Dub","1979-08-15",1979,0.0928,0.716,0.128,147.375,0.772,0.4,0.0362,0.197,-13.519,221840,34,1,1,0,FALSE
"2269",104500,"['Gaetano Donizetti', 'Ugo Tansini', 'Orchestra Sinfonica e Coro di Torino della RAI']","Che fia...","1951",1951,0.983,0.525,0.0942,63.547,0.0757,0.278,0.000344,0.0975,-14.597,96363,0,10,1,0,FALSE
"2270",9330,"['Surface']","Shower Me With Your Love","1986",1986,0.699,0.642,0.0317,131.163,0.197,0.313,3.19e-05,0.087,-12.248,293573,37,9,1,0,FALSE
"2271",69092,"['Igor Stravinsky', 'Concertgebouworkest', 'Eduard van Beinum']","The Firebird - Suite (1919): 6. Berceuse","1948-01-01",1948,0.79,0.194,0.0356,61.734,0.0841,0.02,0.924,0.551,-28.032,182773,0,1,0,0,FALSE
"2272",49639,"['Joan Jett & The Blackhearts']","Love Me Two Times","1990-01-16",1990,0.0717,0.598,0.0358,132.372,0.716,0.746,0.000226,0.533,-10.537,186600,31,10,1,0,FALSE
"2273",85718,"['M People']","Moving on Up","1998-10-29",1998,0.0499,0.899,0.037,125.073,0.961,0.857,0.0299,0.112,-6.128,215533,63,0,0,0,FALSE
"2274",62674,"['Eminem']","Lose Yourself - From ""8 Mile"" Soundtrack","2005-12-06",2005,0.00868,0.692,0.257,171.374,0.0612,0.744,0.000423,0.359,-4.565,326467,77,2,1,1,FALSE
"2275",83172,"['Bob Weir']","Mexicali Blues","1972",1972,0.123,0.734,0.0304,117.725,0.968,0.761,0.00117,0.0989,-7.871,208253,36,2,1,0,FALSE
"2276",3920,"['Sweet Sensation']","If Wishes Came True","1990",1990,0.0944,0.493,0.0248,143.725,0.188,0.453,0.00467,0.1,-10.878,315160,35,3,1,0,FALSE
"2277",73555,"['Alan Silvestri']","I'm Forrest... Forrest Gump","1994-08-02",1994,0.979,0.402,0.033,104.425,0.0967,0.046,0.513,0.0771,-22.779,159667,62,5,1,0,FALSE
"2278",72732,"['Billy Joel', 'Ray Charles']","Baby Grand (with Ray Charles)","1986-07-28",1986,0.516,0.336,0.0362,67.765,0.136,0.355,1.7e-06,0.13,-11.783,243987,50,5,1,0,FALSE
"2279",50833,"['Selena y los Dinos']","La Llamada - Remastered","2002-01-01",2002,0.31,0.609,0.0489,180.353,0.938,0.685,0,0.08,-8.767,192333,44,0,1,0,FALSE
"2280",87095,"['Giuseppe Verdi', 'Fernando Corena', 'Piero de Palma', 'Mario del Monaco', 'Dario Caselli', 'Renata Tebaldi', 'Ebe Stignani', ""Coro dell'Accademia Nazionale Di Santa Cecilia"", ""Orchestra dell'Accademia Nazionale di Santa Cecilia"", 'Alberto Erede']","Aida / Act 1: Alta cagion v'aduna","1952-01-01",1952,0.97,0.339,0.0916,79.248,0.162,0.28,1.5e-05,0.2,-13.642,374067,0,4,0,0,FALSE
"2281",39952,"['Calle 13', 'Orishas']","Pa'l Norte (feat. Orishas)","2007-04-23",2007,0.58,0.667,0.522,168.096,0.924,0.803,0,0.241,-7.627,281080,44,8,0,1,FALSE
"2282",32573,"['Jewel Akens']","The Birds and the Bees","1990-07-11",1990,0.585,0.849,0.0337,105.562,0.905,0.521,0,0.106,-7.746,129245,35,10,0,0,FALSE
"2283",28869,"['Litsa Xarmanta', 'Tolis Xarmantas']","Trelo koritsi","1950-01-01",1950,0.985,0.772,0.0455,74.328,0.876,0.444,0.00342,0.0967,-10.593,206933,0,0,1,0,FALSE
"2284",100721,"['Toots & The Maytals']","Got To Be There","1973-01-01",1973,0.796,0.824,0.104,84.119,0.889,0.332,0.266,0.0973,-16.86,185573,36,0,1,0,FALSE
"2285",113850,"['KISS']","Rise To It","1989-01-01",1989,0.338,0.551,0.0537,130.667,0.287,0.888,0.00277,0.317,-10.916,244227,38,0,1,0,FALSE
"2286",45902,"['Lata Mangeshkar']","Nalle Lambi Te Nale Kali","1949-12-31",1949,0.975,0.487,0.0682,124.408,0.64,0.238,0.859,0.212,-14.105,191769,0,6,1,0,FALSE
"2287",55706,"['E-40']","Hope I Don't Go Back","1994",1994,0.0241,0.785,0.152,92.81,0.551,0.537,0,0.0944,-6.803,278200,30,7,1,1,FALSE
"2288",18737,"['Frank Sinatra']","When The Wind Was Green","1965-08",1965,0.863,0.162,0.0328,76.227,0.168,0.133,2.92e-06,0.298,-16.513,203360,19,1,1,0,FALSE
"2289",98557,"['Stathis Pagioumtzis']","Ο psaras","1950-01-01",1950,0.994,0.643,0.0692,140.92,0.653,0.25,0.883,0.112,-14.226,196640,0,7,1,0,FALSE
"2290",78997,"['Al Green']","I Want to Hold Your Hand","1989",1989,0.331,0.741,0.0532,109.634,0.648,0.367,7.91e-05,0.196,-12.546,143880,46,7,1,0,FALSE
"2291",112364,"['KISS']","Strange Ways","1974-10-22",1974,0.0723,0.531,0.0354,97.587,0.799,0.615,0.101,0.23,-8.569,199027,30,9,1,0,FALSE
"2292",87649,"['Johnny Cash']","That's Enough","1958-11",1958,0.686,0.688,0.0637,133.985,0.861,0.615,0,0.34,-4.965,159933,20,8,1,0,FALSE
"2293",84109,"['Sonora Ponceña']","Yambeque","1982-12-31",1982,0.677,0.664,0.0405,172.271,0.954,0.75,0.0163,0.0576,-6.439,383533,44,5,1,0,FALSE
"2294",66160,"['Jimmy Buffett']","Fins","1979-01-01",1979,0.0107,0.665,0.0571,135.411,0.924,0.648,0,0.0412,-13.014,207933,47,4,1,0,FALSE
"2295",46968,"['Leonard Bernstein', 'New York Philharmonic']","On the Town: Times Square, 1944","1961",1961,0.861,0.343,0.0519,90.781,0.467,0.285,0.861,0.166,-16.236,278867,5,5,1,0,FALSE
"2296",66263,"['Talking Heads']","Once in a Lifetime","1980-10-08",1980,0.0623,0.646,0.0637,116.916,0.802,0.88,0.157,0.355,-7.753,259600,45,2,1,0,FALSE
"2297",80354,"['Evanescence']","Tourniquet","2003-03-04",2003,0.00505,0.204,0.0938,98.943,0.14,0.898,0.0107,0.31,-5.859,278067,58,4,0,0,FALSE
"2298",8036,"['Larry T. Marshall']","Simon Zealotes - From ""Jesus Christ Superstar"" Soundtrack","1973-01-01",1973,0.778,0.546,0.0923,117.814,0.37,0.622,0.303,0.123,-10.727,291667,35,3,1,0,FALSE
"2299",41051,"['Horace Silver Quintet']","Come On Home - Rudy Van Gelder Edition / Remastered","1959-04-01",1959,0.682,0.585,0.0386,109.721,0.548,0.371,0.03,0.0834,-10.118,330733,11,3,0,0,FALSE
"2300",53987,"['Peter Tosh']","You Can't Blame the Youth - Outtake","1977",1977,0.113,0.809,0.192,146.404,0.964,0.495,0.0167,0.195,-13.37,290920,24,2,1,0,FALSE
"2301",6328,"['Oscar Peterson']","When My Sugar Walks Down The Street","1955-02-08",1955,0.991,0.667,0.097,71.518,0.793,0.193,0.933,0.132,-16.468,206034,3,3,1,0,FALSE
"2302",45241,"['Nickel Creek']","This Side","2002",2002,0.309,0.509,0.0356,179.964,0.702,0.725,0,0.169,-7.665,213400,36,9,1,0,FALSE
"2303",112939,"['Earth, Wind & Fire']","And Love Goes On","1980-10-14",1980,0.201,0.72,0.035,123.029,0.913,0.626,4.57e-05,0.0575,-10.509,244787,37,11,1,0,FALSE
"2304",89000,"['Seals and Crofts']","I'll Play for You","1972",1972,0.585,0.532,0.027,91.858,0.329,0.402,0,0.0762,-12.313,245547,36,7,1,0,FALSE
"2305",102666,"['Brother Cane']","Got No Shame","1993-01-01",1993,0.0257,0.48,0.0773,150.319,0.655,0.978,0.00247,0.403,-5.636,274600,43,1,1,0,FALSE
"2306",5009,"['Michael W. Smith']","Breathe - Live","2001",2001,0.616,0.289,0.0304,136.47,0.154,0.262,0.0012,0.933,-11.907,416893,45,0,1,0,FALSE
"2307",33876,"['Hilary Duff']","Anywhere But Here","2003-01-01",2003,0.276,0.529,0.0932,104.055,0.533,0.891,0,0.0973,-5.029,212227,42,4,1,0,FALSE
"2308",40124,"['Aschberger Saitenmusi']","In der Bauernstub'n","1948",1948,0.836,0.658,0.0513,81.205,0.676,0.3,0.901,0.11,-13.963,217810,0,0,1,0,FALSE
"2309",69485,"['Count Basie']","Sure Thing","1952-01-01",1952,0.884,0.683,0.0452,76.561,0.705,0.468,0.152,0.0466,-12.923,180707,10,1,1,0,FALSE
"2310",4924,"['John Archambault and David Plummer']","Chicka Chicka Boom Boom","2000",2000,0.819,0.88,0.0493,135.28,0.682,0.379,0,0.0869,-11.647,145547,41,7,1,0,FALSE
"2311",59002,"['Etta James']","I'd Rather Go Blind","1968-04-18",1968,0.689,0.477,0.0247,82.52,0.611,0.433,0.000195,0.151,-6.473,156653,68,11,0,0,FALSE
"2312",112758,"['Herbie Hancock']","Sunlight","1978-06",1978,0.168,0.667,0.0594,96.911,0.795,0.636,0.0207,0.451,-11.161,429933,33,5,1,0,FALSE
"2313",24779,"['Barbara Mason']","You Can Depend on Me","1968-01-01",1968,0.866,0.437,0.0235,80.295,0.259,0.294,0,0.137,-8.713,197133,19,2,0,0,FALSE
"2314",42965,"['Bee Gees']","Stop (Think Again)","1979-02-05",1979,0.611,0.456,0.0404,81.814,0.162,0.235,0.0415,0.55,-14.304,400507,33,11,0,0,FALSE
"2315",61823,"['Intocable']","¿Y Todo Para Qué?","1996-01-01",1996,0.336,0.694,0.0274,102.833,0.782,0.637,5.4e-05,0.322,-7.786,190533,68,0,1,0,FALSE
"2316",5184,"['Club Nouveau']","Lean on Me - Rerecorded","2003-09-30",2003,0.0168,0.748,0.066,182.448,0.919,0.629,0,0.0991,-8.42,294947,44,0,1,0,FALSE
"2317",110042,"['Müzeyyen Senar']","Neyleyim Köşkü Neyleyim Sarayı","1948-02-18",1948,0.985,0.471,0.0472,115.717,0.345,0.344,0.109,0.363,-6.949,161280,1,7,1,0,FALSE
"2318",7206,"['The Dubliners', 'Luke Kelly']","Swallow's Tail","1964-01-01",1964,0.746,0.453,0.0714,123.754,0.977,0.854,0.725,0.692,-12.185,169480,27,2,1,0,FALSE
"2319",5577,"['Gorillaz']","People","2007-11-19",2007,0.0067,0.925,0.0579,120.017,0.965,0.588,0.302,0.114,-10.028,208200,51,2,1,0,FALSE
"2320",14791,"['Teresa Teng']","在水一方","1983-01-01",1983,0.687,0.355,0.0297,76.307,0.236,0.277,0.000428,0.154,-10.858,227333,32,9,0,0,FALSE
"2321",91118,"['Ronnie McDowell']","Older Women - Re-Recorded In Stereo","1994-06-14",1994,0.326,0.611,0.0644,89.192,0.924,0.64,1.11e-06,0.117,-9.353,169067,44,10,1,0,FALSE
"2322",61759,"['Soul For Real']","Every Little Thing I Do","1995",1995,0.00561,0.713,0.0298,99.055,0.291,0.378,0.00186,0.0845,-9.04,260067,57,7,0,0,FALSE
"2323",85838,"['Dixie Chicks']","Cold Day in July","1999-08-27",1999,0.0163,0.574,0.0271,129.457,0.296,0.368,2.12e-05,0.0746,-10.644,312693,47,7,1,0,FALSE
"2324",5369,"['Maelo Ruiz']","Regálame una Noche","2005-08-24",2005,0.17,0.627,0.0569,174.523,0.499,0.673,0,0.0948,-5.291,278187,61,9,0,0,FALSE
"2325",17931,"['Hank Thompson', 'Hank Thompson And His Brazos Valley Boys']","When You're Lovin', You're Livin'","1956-01-01",1956,0.681,0.657,0.0356,157.762,0.891,0.251,0,0.0677,-10.753,144960,7,0,1,0,FALSE
"2326",42929,"['The Raincoats']","In Love","1979",1979,0.0398,0.369,0.185,103.331,0.39,0.795,0.792,0.122,-8.838,185520,25,4,1,0,FALSE
"2327",86234,"['Luny Tunes', 'Noriega', 'Wisin & Yandel']","Aventura","2003-08-26",2003,0.0196,0.858,0.124,93.001,0.823,0.741,2.04e-05,0.0974,-7.204,170854,56,9,0,0,FALSE
"2328",11190,"['LeAnn Rimes']","Probably Wouldn't Be This Way","2005-01-25",2005,0.516,0.613,0.0289,129.644,0.129,0.426,0,0.131,-6.418,217947,44,2,1,0,FALSE
"2329",111529,"['Sérgio Mendes']","Favela","1966-01-01",1966,0.893,0.496,0.0358,147.938,0.658,0.206,0.745,0.157,-21.195,322200,26,2,0,0,FALSE
"2330",75776,"['Hoagy Carmichael', 'The Pacific Jazzmen']","Two Sleepy People","1956",1956,0.906,0.529,0.0681,100.445,0.254,0.0484,7.83e-06,0.121,-18.064,275040,25,10,1,0,FALSE
"2331",72041,"['Buzzcocks']","What Do I Get? - 2001 Remastered Version","1979",1979,0.0108,0.234,0.117,176.279,0.16,0.947,0,0.212,-7.293,175973,51,0,1,0,FALSE
"2332",52358,"['Gilbert Bécaud']","Mes mains","1959",1959,0.908,0.626,0.0747,115.241,0.46,0.503,0,0.13,-5.965,132453,22,8,1,0,FALSE
"2333",34197,"['La Numero 1 Banda Jerez De Marco A. Flores']","El Polvorete","2006-01-01",2006,0.552,0.829,0.0409,109.432,0.98,0.879,0.0129,0.0478,-6.989,168613,46,5,1,0,FALSE
"2334",21356,"['PJ Harvey']","Sheela-Na-Gig","1992-03-30",1992,0.0101,0.468,0.044,127.055,0.395,0.562,0.000313,0.124,-15.875,190893,33,1,1,0,FALSE
"2335",101837,"['Charly McClain', 'Mickey Gilley']","Paradise Tonight (with Mickey Gilley)","1985-04-01",1985,0.584,0.542,0.0865,204.271,0.662,0.523,2.81e-06,0.106,-9.854,179827,33,3,1,0,FALSE
"2336",39341,"['Kid Rock']","Lay It on Me","2001-11-19",2001,0.0811,0.646,0.164,166.668,0.805,0.914,0,0.063,-3.646,296120,38,1,1,1,FALSE
"2337",100636,"['Yes']","Siberian Khatru","1972-09-13",1972,0.0315,0.35,0.0441,118.78,0.58,0.741,0.0252,0.199,-8.033,535413,29,11,0,0,FALSE
"2338",60057,"['Peaches & Herb']","Shake Your Groove Thing","1978-01-01",1978,0.415,0.863,0.0494,132.574,0.93,0.726,0.0299,0.0735,-6.649,346133,60,9,1,0,FALSE
"2339",104788,"['Milt Jackson']","You Leave Me Breathless","1955-01-01",1955,0.971,0.368,0.0462,61.176,0.2,0.116,0.287,0.0687,-20.076,391427,8,1,1,0,FALSE
"2340",54408,"[""Lupita D'Alessio""]","Se vende esta casa","1981-04-07",1981,0.565,0.544,0.0614,145.751,0.326,0.492,6.46e-06,0.237,-9.325,163640,35,10,0,0,FALSE
"2341",8993,"['Chet Atkins', 'Mark Knopfler']","Poor Boy Blues","1983",1983,0.14,0.622,0.0286,92.989,0.948,0.824,0.68,0.0908,-12.161,243800,37,4,1,0,FALSE
"2342",112480,"['Waylon Jennings']","I Recall a Gypsy Woman","1975-06-01",1975,0.833,0.657,0.0505,87.438,0.592,0.148,0.0299,0.119,-16.555,178493,28,2,1,0,FALSE
"2343",104131,"['Raphael Saadiq']","Love That Girl","2008-09-15",2008,0.0136,0.71,0.0352,124.033,0.7,0.674,1.73e-05,0.0366,-5.393,184413,56,1,1,0,FALSE
"2344",84999,"['The Commitments', 'Andrew Strong']","Mustang Sally","1991-01-01",1991,0.011,0.744,0.0587,115.062,0.891,0.735,0,0.0564,-10.766,241867,55,1,1,0,FALSE
"2345",71039,"['The Ventures']","Hawaii Five-O","1969",1969,0.265,0.518,0.0631,163.647,0.861,0.782,0.654,0.0769,-9.753,113893,50,9,1,0,FALSE
"2346",26462,"['Bad Brains']","Hired Gun","1986",1986,0.0112,0.597,0.0424,128.786,0.577,0.603,0.0032,0.102,-13.991,225533,27,9,1,0,FALSE
"2347",74821,"['Jack Johnson']","Imagine","2007-06-11",2007,0.937,0.554,0.0362,141.946,0.374,0.179,0.024,0.107,-18.254,219080,64,6,1,0,FALSE
"2348",1452,"['The Dubliners', 'Luke Kelly']","The Nightingale - Live","1964-01-01",1964,0.959,0.494,0.0352,142.829,0.791,0.477,0.00488,0.693,-10.48,214147,30,4,1,0,FALSE
