"","id_spotify","score","title_rs","title_sp","artist_rs","artist_sp"
"818",3226,0.333333333333333,"I Love Rock N Roll","Everyday People","Joan Jett and the Blackhearts","['Joan Jett & The Blackhearts']"
"819",3241,0.307692307692308,"Love Shack","Whammy Kiss","The B-52's","[""The B-52's""]"
"820",3246,0.326923076923077,"Iron Man","Trashed - 2004 Remaster","Black Sabbath","['Black Sabbath']"
"821",3426,0.307692307692308,"(Dont Fear) the Reaper","Dancin' In the Ruins","Blue Öyster Cult","['Blue Öyster Cult']"
"822",3428,0.377777777777778,"Higher Ground","Go Home","Stevie Wonder","['Stevie Wonder']"
"823",3428,0.386363636363636,"Superstition","Go Home","Stevie Wonder","['Stevie Wonder']"
"824",3428,0.386363636363636,"Superstition","Go Home","Stevie Wonder","['Stevie Wonder']"
"825",3442,0.407407407407407,"1999","Temptation","Prince","['Prince']"
"826",3482,0.309090909090909,"Your Cheatin Heart","Rootie Tootie","Hank Williams","['Hank Williams']"
"827",3489,0.741935483870968,"Piano Man","Piano Man","Billy Joel","['Billy Joel']"
"828",3508,0.368421052631579,"Piano Man","My Life","Billy Joel","['Billy Joel']"
"829",3527,0.320754716981132,"Personal Jesus","Dressed in Black","Depeche Mode","['Depeche Mode']"
"830",3532,0.407407407407407,"1999","I Wonder U","Prince","['Prince']"
"831",3580,0.356164383561644,"I Love Rock N Roll","Roadrunner","Joan Jett and the Blackhearts","['Joan Jett & The Blackhearts']"
"832",3590,0.3125,"William","Unloveable - 2017 Master","The Smiths","['The Smiths']"
"833",3593,0.372549019607843,"Respect","Jumpin' Jack Flash","Aretha Franklin","['Aretha Franklin']"
"834",3593,0.327586206896552,"Chain of Fools","Jumpin' Jack Flash","Aretha Franklin","['Aretha Franklin']"
"835",3616,0.333333333333333,"My Sweet Lord","Cloud Nine - 2004 Mix","George Harrison","['George Harrison']"
"836",3618,0.375,"Thunder Road","Walk Like a Man","Bruce Springsteen","['Bruce Springsteen']"
"837",3618,0.375,"Thunder Road","Walk Like a Man","Bruce Springsteen","['Bruce Springsteen']"
"838",3618,0.379310344827586,"Born in the U.S.A.","Walk Like a Man","Bruce Springsteen","['Bruce Springsteen']"
"839",3618,0.363636363636364,"The Rising","Walk Like a Man","Bruce Springsteen","['Bruce Springsteen']"
"840",3618,0.407407407407407,"Born to Run","Walk Like a Man","Bruce Springsteen","['Bruce Springsteen']"
"841",3622,0.30188679245283,"Folsom Prison Blues","Sixteen Tons","Johnny Cash","['Johnny Cash']"
"842",3623,0.377358490566038,"Beat It","Don't Be Messin' 'Round","Michael Jackson","['Michael Jackson']"
"843",3623,0.350877192982456,"Billie Jean","Don't Be Messin' 'Round","Michael Jackson","['Michael Jackson']"
"844",3623,0.350877192982456,"Billie Jean","Don't Be Messin' 'Round","Michael Jackson","['Michael Jackson']"
"845",3625,0.352941176470588,"Sweet Child OMine","Rocket Queen","Guns n' Roses","[""Guns N' Roses""]"
"846",3625,0.382978723404255,"Paradise City","Rocket Queen","Guns N' Roses","[""Guns N' Roses""]"
"847",3625,0.327272727272727,"Welcome to the Jungle","Rocket Queen","Guns N' Roses","[""Guns N' Roses""]"
"848",3628,0.39622641509434,"Thunder Road","Ain't Got You","Bruce Springsteen","['Bruce Springsteen']"
"849",3628,0.384615384615385,"The Rising","Ain't Got You","Bruce Springsteen","['Bruce Springsteen']"
"850",3628,0.4,"Born in the U.S.A.","Ain't Got You","Bruce Springsteen","['Bruce Springsteen']"
"851",3628,0.403846153846154,"Born to Run","Ain't Got You","Bruce Springsteen","['Bruce Springsteen']"
"852",3628,0.39622641509434,"Thunder Road","Ain't Got You","Bruce Springsteen","['Bruce Springsteen']"
"853",3643,0.428571428571429,"Born to Run","Two Faces","Bruce Springsteen","['Bruce Springsteen']"
"854",3643,0.423076923076923,"Born in the U.S.A.","Two Faces","Bruce Springsteen","['Bruce Springsteen']"
"855",3643,0.42,"Thunder Road","Two Faces","Bruce Springsteen","['Bruce Springsteen']"
"856",3643,0.42,"Thunder Road","Two Faces","Bruce Springsteen","['Bruce Springsteen']"
"857",3643,0.408163265306122,"The Rising","Two Faces","Bruce Springsteen","['Bruce Springsteen']"
"858",3662,0.444444444444444,"Billie Jean","Fly Away","Michael Jackson","['Michael Jackson']"
"859",3662,0.444444444444444,"Billie Jean","Fly Away","Michael Jackson","['Michael Jackson']"
"860",3662,0.48780487804878,"Beat It","Fly Away","Michael Jackson","['Michael Jackson']"
"861",3682,0.309090909090909,"Personal Jesus","Sacred - 2006 Remaster","Depeche Mode","['Depeche Mode']"
"862",3695,0.387755102040816,"Sweet Child OMine","My Michelle","Guns n' Roses","[""Guns N' Roses""]"
"863",3695,0.384615384615385,"Welcome to the Jungle","My Michelle","Guns N' Roses","[""Guns N' Roses""]"
"864",3701,0.354166666666667,"Sweet Emotion","Permanent Vacation","Aerosmith","['Aerosmith']"
"865",3706,0.4,"Billie Jean","Price of Fame","Michael Jackson","['Michael Jackson']"
"866",3706,0.4,"Billie Jean","Price of Fame","Michael Jackson","['Michael Jackson']"
"867",3706,0.434782608695652,"Beat It","Price of Fame","Michael Jackson","['Michael Jackson']"
"868",3743,0.326923076923077,"Paradise City","Nice Boys - Live","Guns N' Roses","[""Guns N' Roses""]"
"869",3743,0.327272727272727,"Sweet Child OMine","Nice Boys - Live","Guns n' Roses","[""Guns N' Roses""]"
"870",3743,0.305084745762712,"Welcome to the Jungle","Nice Boys - Live","Guns N' Roses","[""Guns N' Roses""]"
"871",3785,0.333333333333333,"Paradise City","Move To The City - Live","Guns N' Roses","[""Guns N' Roses""]"
"872",3785,0.354838709677419,"Welcome to the Jungle","Move To The City - Live","Guns N' Roses","[""Guns N' Roses""]"
"873",3797,0.3125,"Rain","Bad Boy - Remastered 2009","The Beatles","['The Beatles']"
"874",3809,0.333333333333333,"Dream On","Young Lust","Aerosmith","['Aerosmith']"
"875",3815,0.307692307692308,"Schools Out","Spark in the Dark","Alice Cooper","['Alice Cooper']"
"876",3815,0.307692307692308,"Im Eighteen","Spark in the Dark","Alice Cooper","['Alice Cooper']"
"877",3830,0.407407407407407,"1999","The Future","Prince","['Prince']"
"878",3834,0.405405405405405,"Like A Prayer","Oh Father","Madonna","['Madonna']"
"879",3866,0.328358208955224,"A Change Is Gonna Come","A Change Is Gonna Come","Sam Cooke","['The Neville Brothers']"
"880",3873,0.333333333333333,"In Bloom","Downer","Nirvana","['Nirvana']"
"881",3879,0.351351351351351,"Love Shack","Dry County","The B-52's","[""The B-52's""]"
"882",3927,0.341463414634146,"Rocket Man","Your Song","Elton John","['Elton John']"
"883",3927,0.333333333333333,"Tiny Dancer","Your Song","Elton John","['Elton John']"
"884",3986,0.411764705882353,"Whipping Post","Low Down Dirty Mean","The Allman Brothers Band","['The Allman Brothers Band']"
"885",3992,0.333333333333333,"One","Acrobat","U2","['U2']"
"886",4017,0.316666666666667,"I Cant Make You Love Me","Not The Only One","Bonnie Raitt","['Bonnie Raitt']"
"887",4045,0.395833333333333,"Beat It","Keep the Faith","Michael Jackson","['Michael Jackson']"
"888",4045,0.365384615384615,"Billie Jean","Keep the Faith","Michael Jackson","['Michael Jackson']"
"889",4045,0.365384615384615,"Billie Jean","Keep the Faith","Michael Jackson","['Michael Jackson']"
"890",4059,0.348484848484849,"Try a Little Tenderness","Try A Little Tenderness","Otis Redding","['The Commitments']"
"891",4065,0.32,"Jolene","Eagle When She Flies","Dolly Parton","['Dolly Parton']"
"892",4067,0.870967741935484,"Losing My Religion","Losing My Religion","R.E.M.","['R.E.M.']"
"893",4071,0.347826086956522,"Paradise City","Bad Apples","Guns N' Roses","[""Guns N' Roses""]"
"894",4071,0.32,"Sweet Child OMine","Bad Apples","Guns n' Roses","[""Guns N' Roses""]"
"895",4097,0.378378378378378,"Marquee Moon","Mars","Television","['Television']"
"896",4112,0.363636363636364,"In Bloom","Beeswax","Nirvana","['Nirvana']"
"897",4112,0.315789473684211,"All Apologies","Beeswax","Nirvana","['Nirvana']"
"898",4124,0.333333333333333,"Heart of Gold","Old King","Neil Young","['Neil Young']"
"899",4136,0.354166666666667,"Sabotage","Pow - Remastered 2009","Beastie Boys","['Beastie Boys']"
"900",4157,0.404761904761905,"Sabotage","Live At P.J.'s","Beastie Boys","['Beastie Boys']"
"901",4163,0.385964912280702,"Bohemian Rhapsody","Bohemian Rhapsody - Live at Wembley '86","Queen","['Queen']"
"902",4167,0.909090909090909,"Summer Babe (Winter Version)","Summer Babe (Winter Version)","Pavement","['Pavement']"
"903",4188,0.333333333333333,"American Idiot","80","Green Day","['Green Day']"
"904",4200,0.311111111111111,"Paranoid Android","Vegetable","Radiohead","['Radiohead']"
"905",4250,0.32,"Sweet Child OMine","Raw Power","Guns n' Roses","[""Guns N' Roses""]"
"906",4250,0.347826086956522,"Paradise City","Raw Power","Guns N' Roses","[""Guns N' Roses""]"
"907",4283,0.333333333333333,"Paranoid Android","Lurgee","Radiohead","['Radiohead']"
"908",4283,0.318181818181818,"Fake Plastic Trees","Lurgee","Radiohead","['Radiohead']"
"909",4302,0.461538461538462,"Sabotage","Root Down","Beastie Boys","['Beastie Boys']"
"910",4327,0.454545454545455,"1999","Come","Prince","['Prince']"
"911",4334,0.450980392156863,"Juicy","Warning - 2005 Remaster","The Notorious B.I.G.","['The Notorious B.I.G.']"
"912",4341,0.366666666666667,"Ruby Tuesday","You Got Me Rocking","The Rolling Stones","['The Rolling Stones']"
"913",4341,0.354838709677419,"Paint it Black","You Got Me Rocking","The Rolling Stones","['The Rolling Stones']"
"914",4341,0.328358208955224,"Street Fighting Man","You Got Me Rocking","The Rolling Stones","['The Rolling Stones']"
"915",4341,0.360655737704918,"Gimme Shelter","You Got Me Rocking","The Rolling Stones","['The Rolling Stones']"
"916",4341,0.349206349206349,"Beast of Burden","You Got Me Rocking","The Rolling Stones","['The Rolling Stones']"
"917",4341,0.372881355932203,"Brown Sugar","You Got Me Rocking","The Rolling Stones","['The Rolling Stones']"
"918",4341,0.314285714285714,"Sympathy for the Devil","You Got Me Rocking","The Rolling Stones","['The Rolling Stones']"
"919",4341,0.379310344827586,"Wild Horses","You Got Me Rocking","The Rolling Stones","['The Rolling Stones']"
"920",4341,0.392857142857143,"Miss You","You Got Me Rocking","The Rolling Stones","['The Rolling Stones']"
"921",4406,0.354166666666667,"Fast Car","Smoke and Ashes","Tracy Chapman","['Tracy Chapman']"
"922",4465,0.537313432835821,"Another Brick in the Wall Part 2","Another Brick in the Wall, (Pt. 2) - Live","Pink Floyd","['Pink Floyd']"
"923",4608,0.30952380952381,"American Idiot","Uptight","Green Day","['Green Day']"
"924",4650,0.306122448979592,"Ziggy Stardust","Space Oddity","David Bowie","['David Bowie']"
"925",4650,0.365853658536585,"Heroes","Space Oddity","David Bowie","['David Bowie']"
"926",4660,0.430769230769231,"The Wind Cries Mary","The Wind Cries Mary","The Jimi Hendrix Experience","['Jimi Hendrix']"
"927",4672,0.375,"Juicy","Sky's the Limit (feat. 112) - 2014 Remaster","The Notorious B.I.G.","['The Notorious B.I.G.', '112']"
"928",4736,0.304347826086957,"Enter Sandman","Mercyful Fate","Metallica","['Metallica']"
"929",4758,0.783783783783784,"How Soon Is Now?","How Soon Is Now?","The Smiths","['The Smiths']"
"930",4758,0.318181818181818,"William","How Soon Is Now?","The Smiths","['The Smiths']"
"931",4797,0.392857142857143,"Juicy","Who Shot Ya? - 2005 Remaster","The Notorious B.I.G.","['The Notorious B.I.G.']"
"932",4799,0.351851851851852,"Higher Ground","Blowin' In The Wind","Stevie Wonder","['Stevie Wonder']"
"933",4799,0.321428571428571,"Blowin' in the Wind","Blowin' In The Wind","Bob Dylan","['Stevie Wonder']"
"934",4799,0.309090909090909,"Superstition","Blowin' In The Wind","Stevie Wonder","['Stevie Wonder']"
"935",4799,0.309090909090909,"Superstition","Blowin' In The Wind","Stevie Wonder","['Stevie Wonder']"
"936",4965,0.419354838709677,"Clocks","Yellow","Coldplay","['Coldplay']"
"937",4969,0.357142857142857,"(I Can't Get No) Satisfaction'","(I Can't Get No) Satisfaction","The Rolling Stones","['Cat Power']"
"938",5034,0.313432835820896,"Get Up","Don't Rock My Boat","Bob Marley and the Wailers","['Bob Marley & The Wailers']"
"939",5097,0.3125,"Call Me","Maria","Blondie","['Blondie']"
"940",5113,0.316666666666667,"My Sweet Lord","Stuck Inside A Cloud","George Harrison","['George Harrison']"
"941",5161,0.311111111111111,"Ring of Fire","Desperado","Johnny Cash","['Johnny Cash']"
"942",5161,0.311111111111111,"Ring of Fire","Desperado","Johnny Cash","['Johnny Cash']"
"943",5222,0.340909090909091,"Maps","Date With The Night","Yeah Yeah Yeahs","['Yeah Yeah Yeahs']"
"944",5223,0.545454545454545,"Get Up (I Feel Like Being a) Sex Machine","Get Up I Feel Like Being A Sex Machine - Pt. 1 / Single Version","James Brown","['James Brown']"
"945",5244,0.353846153846154,"Seven Nation Army","In The Cold, Cold Night","The White Stripes","['The White Stripes']"
"946",5247,0.36231884057971,"Come Go With Me","Come Go With Me - Single Version","The Dell-Vikings","['The Del-Vikings']"
"947",5271,0.355555555555556,"Jesus Walks","Lil Jimmy Skit","Kanye West","['Kanye West']"
"948",5388,0.761904761904762,"Smoke on the Water","Smoke on the Water","Deep Purple","['Deep Purple']"
"949",5399,0.444444444444444,"Jesus Walks","Skit #1","Kanye West","['Kanye West']"
"950",5428,0.378378378378378,"Clocks","White Shadows","Coldplay","['Coldplay']"
"951",5447,0.371428571428571,"Clocks","Square One","Coldplay","['Coldplay']"
"952",5486,0.388888888888889,"Oh","You Got It","Roy Orbison","['Roy Orbison']"
"953",5486,0.325581395348837,"In Dreams","You Got It","Roy Orbison","['Roy Orbison']"
"954",5486,0.35,"Crying","You Got It","Roy Orbison","['Roy Orbison']"
"955",5486,0.35,"Crying","You Got It","Roy Orbison","['Roy Orbison']"
"956",5570,0.37037037037037,"Juicy","Warning - 2007 Remaster","The Notorious B.I.G.","['The Notorious B.I.G.']"
"957",5574,0.344827586206897,"Born in the U.S.A.","Radio Nowhere","Bruce Springsteen","['Bruce Springsteen']"
"958",5574,0.363636363636364,"Thunder Road","Radio Nowhere","Bruce Springsteen","['Bruce Springsteen']"
"959",5574,0.363636363636364,"Thunder Road","Radio Nowhere","Bruce Springsteen","['Bruce Springsteen']"
"960",5574,0.431372549019608,"The Rising","Radio Nowhere","Bruce Springsteen","['Bruce Springsteen']"
"961",5574,0.37037037037037,"Born to Run","Radio Nowhere","Bruce Springsteen","['Bruce Springsteen']"
"962",5581,0.338983050847458,"Juicy","Unbelievable - 2007 Remaster","The Notorious B.I.G.","['The Notorious B.I.G.']"
"963",5607,0.303571428571429,"Heartbreaker","Black Dog - 2007 Remaster","Led Zeppelin","['Led Zeppelin']"
"964",5607,0.4,"Black Dog","Black Dog - 2007 Remaster","Led Zeppelin","['Led Zeppelin']"
"965",5639,0.477272727272727,"Layla","Layla","Derek and the Dominos","['Derek & The Dominos']"
"966",5686,0.492753623188406,"(Dont Fear) the Reaper","(Don't Fear) The Reaper - Single Version","Blue Öyster Cult","['Blue Öyster Cult']"
"967",6411,0.846153846153846,"Blue Suede Shoes","Blue Suede Shoes","Carl Perkins","['Carl Perkins']"
"968",6411,0.303571428571429,"Blue Suede Shoes","Blue Suede Shoes","Elvis Presley","['Carl Perkins']"
"969",6411,0.846153846153846,"Blue Suede Shoes","Blue Suede Shoes","Carl Perkins","['Carl Perkins']"
"970",6511,0.394736842105263,"Oh","You're My Baby","Roy Orbison","['Roy Orbison']"
"971",6511,0.357142857142857,"Crying","You're My Baby","Roy Orbison","['Roy Orbison']"
"972",6511,0.32,"Only the Lonely","You're My Baby","Roy Orbison","['Roy Orbison']"
"973",6511,0.333333333333333,"In Dreams","You're My Baby","Roy Orbison","['Roy Orbison']"
"974",6511,0.357142857142857,"Crying","You're My Baby","Roy Orbison","['Roy Orbison']"
"975",6540,0.414634146341463,"Jim Dandy","Tra la La","Lavern Baker","['LaVern Baker']"
"976",6602,0.38,"Lonely Teardrops","I'm Wanderin'","Jackie Wilson","['Jackie Wilson']"
"977",6606,0.342465753424658,"I Put a Spell on You","If You Are But a Dream","Screamin' Jay Hawkins","[""Screamin' Jay Hawkins""]"
"978",6618,0.333333333333333,"Mack the Knife","Wear My Ring","Bobby Darin","['Bobby Darin']"
"979",6626,0.32,"Ring of Fire","Rock Island Line","Johnny Cash","['Johnny Cash']"
"980",6626,0.32,"Ring of Fire","Rock Island Line","Johnny Cash","['Johnny Cash']"
"981",6626,0.4375,"I Walk the Line","Rock Island Line","Johnny Cash","['Johnny Cash']"
"982",6647,0.346938775510204,"I Walk the Line","Train of Love","Johnny Cash","['Johnny Cash']"
"983",6658,0.313432835820896,"Wake Up Little Susie","Wake up Little Susie","The Everly Brothers","['Frankie Lymon']"
"984",6673,0.333333333333333,"Lonely Teardrops","If I Can't Have You","Jackie Wilson","['Jackie Wilson']"
"985",6678,0.353846153846154,"Try a Little Tenderness","Try A Little Tenderness","Otis Redding","['Beverly Kenney']"
"986",6679,0.323076923076923,"Great Balls of Fire","Who Will Buy the Wine","Jerry Lee Lewis","['Jerry Lee Lewis']"
"987",6679,0.323076923076923,"Great Balls of Fire","Who Will Buy the Wine","Jerry Lee Lewis","['Jerry Lee Lewis']"
"988",6712,0.303571428571429,"The Great Pretender","My Blue Heaven","The Platters","['The Platters']"
"989",6748,0.535714285714286,"Bo Diddley","Oh Yea","Bo Diddley","['Bo Diddley']"
"990",6748,0.428571428571429,"Im a Man","Oh Yea","Bo Diddley","['Bo Diddley']"
"991",6748,0.535714285714286,"Bo Diddley","Oh Yea","Bo Diddley","['Bo Diddley']"
"992",6769,0.338461538461538,"Its Your Thing","How Deep Is the Ocean","The Isley Brothers","['The Isley Brothers']"
